amortized_time_per_query,avg_query_time,buffer_size_max,buffer_size_min,database,dataset_size,elapsed_seconds,gpu_memory_used_mb,gpu_utilization_percent,initialization_time,mode,note,num_queries,query,result_row_count,session_total_time,test_timestamp,total_time
0.008017373085021973,0.00712125301361084,,,duckdb,100k,0.42020559310913086,,,0.04480600357055664,persistent_session,Queries varied with unique WHERE clauses to prevent caching,50,1_hop,521,0.356062650680542,2025-11-29T21:39:06.138758,0.40086865425109863
0.022788677215576172,0.022139668464660645,,,duckdb,100k,1.1632373332977295,,,0.03245043754577637,persistent_session,Queries varied with unique WHERE clauses to prevent caching,50,2_hop,252,1.1069834232330322,2025-11-29T21:39:07.302004,1.1394338607788086
0.02952359676361084,0.028880124092102052,,,duckdb,100k,1.5130484104156494,,,0.03217363357543945,persistent_session,Queries varied with unique WHERE clauses to prevent caching,50,k_hop,1082,1.4440062046051025,2025-11-29T21:39:08.815059,1.476179838180542
0.011439294815063476,0.010810499191284179,,,duckdb,100k,0.5974266529083252,,,0.031439781188964844,persistent_session,Queries varied with unique WHERE clauses to prevent caching,50,shortest_path,2642,0.540524959564209,2025-11-29T21:39:09.412501,0.5719647407531738
0.03410612106323242,0.032244391441345215,,,duckdb,1m,1.7336664199829102,,,0.09308648109436035,persistent_session,Queries varied with unique WHERE clauses to prevent caching,50,1_hop,6867,1.6122195720672607,2025-11-29T21:39:11.146199,1.705306053161621
0.10593953132629394,0.10422667980194092,,,duckdb,1m,5.362568140029907,,,0.08564257621765137,persistent_session,Queries varied with unique WHERE clauses to prevent caching,50,2_hop,3865,5.211333990097046,2025-11-29T21:39:16.508784,5.296976566314697
0.15583061695098877,0.1541053009033203,,,duckdb,1m,7.8984694480896,,,0.08626580238342285,persistent_session,Queries varied with unique WHERE clauses to prevent caching,50,k_hop,15538,7.705265045166016,2025-11-29T21:39:24.407268,7.7915308475494385
0.06084804058074951,0.059149675369262696,,,duckdb,1m,3.106898546218872,,,0.08491826057434082,persistent_session,Queries varied with unique WHERE clauses to prevent caching,50,shortest_path,28718,2.9574837684631348,2025-11-29T21:39:27.514184,3.0424020290374756
0.0479361629486084,0.04460126399993897,,,duckdb,5m,2.4561197757720947,,,0.16674494743347168,persistent_session,Queries varied with unique WHERE clauses to prevent caching,50,1_hop,34971,2.2300631999969482,2025-11-29T21:39:29.970346,2.39680814743042
0.18516092300415038,0.1824455165863037,,,duckdb,5m,9.39552116394043,,,0.13577032089233398,persistent_session,Queries varied with unique WHERE clauses to prevent caching,50,2_hop,23102,9.122275829315186,2025-11-29T21:39:39.365889,9.25804615020752
0.42706042766571045,0.42428529739379883,,,duckdb,5m,21.704946279525757,,,0.13875651359558105,persistent_session,Queries varied with unique WHERE clauses to prevent caching,50,k_hop,95014,21.21426486968994,2025-11-29T21:40:01.070847,21.353021383285522
0.25246034145355223,0.24959832191467285,,,duckdb,5m,13.00196647644043,,,0.14310097694396973,persistent_session,Queries varied with unique WHERE clauses to prevent caching,50,shortest_path,138288,12.479916095733643,2025-11-29T21:40:14.072847,12.623017072677612
0.18123235702514648,0.1726681900024414,,,duckdb,20m,9.241935968399048,,,0.4282083511352539,persistent_session,Queries varied with unique WHERE clauses to prevent caching,50,1_hop,154506,8.63340950012207,2025-11-29T21:40:23.314832,9.061617851257324
0.8896594905853271,0.8828817224502563,,,duckdb,20m,45.9185266494751,,,0.33888840675354004,persistent_session,Queries varied with unique WHERE clauses to prevent caching,50,2_hop,116132,44.14408612251282,2025-11-29T21:41:09.233390,44.48297452926636
2.2811005687713624,2.2746434736251833,,,duckdb,20m,115.39360237121582,,,0.32285475730895996,persistent_session,Queries varied with unique WHERE clauses to prevent caching,50,k_hop,482672,113.73217368125916,2025-11-29T21:43:04.627024,114.05502843856812
1.843589129447937,1.8364206600189208,,,duckdb,20m,93.66006779670715,,,0.35842347145080566,persistent_session,Queries varied with unique WHERE clauses to prevent caching,50,shortest_path,614897,91.82103300094604,2025-11-29T21:44:38.287136,92.17945647239685
