amortized_time_per_query,avg_query_time,buffer_size_max,buffer_size_min,database,dataset_size,elapsed_seconds,gpu_memory_used_mb,gpu_utilization_percent,initialization_time,mode,note,num_queries,query,session_total_time,test_timestamp,total_time
0.014322729110717773,0.005384941101074219,,,duckdb,100k,1.4675884246826172,,,0.8937788009643555,persistent_session,,100,1_hop_gpu,0.5384941101074219,2025-11-17T16:56:06.215426,1.4322729110717773
0.018354225158691406,0.010320508480072021,,,duckdb,100k,1.8756663799285889,,,0.8033716678619385,persistent_session,,100,2_hop_gpu,1.0320508480072021,2025-11-17T16:56:08.091106,1.8354225158691406
0.020681896209716798,0.012737772464752196,,,duckdb,100k,2.106921672821045,,,0.79441237449646,persistent_session,,100,3_hop_gpu,1.2737772464752197,2025-11-17T16:56:10.197979,2.0681896209716797
0.028478426933288573,0.020591049194335936,,,duckdb,100k,2.8992838859558105,,,0.7887377738952637,persistent_session,,100,k_hop_gpu,2.0591049194335938,2025-11-17T16:56:13.097381,2.8478426933288574
0.019394083023071287,0.011408629417419434,,,duckdb,100k,1.9837868213653564,,,0.7985453605651855,persistent_session,,100,shortest_path_gpu,1.1408629417419434,2025-11-17T16:56:15.081181,1.939408302307129
0.03608883857727051,0.010695161819458008,,,duckdb,1m,3.7657454013824463,,,2.53936767578125,persistent_session,,100,1_hop_gpu,1.0695161819458008,2025-11-17T16:56:18.846966,3.608883857727051
0.042591869831085205,0.022167913913726807,,,duckdb,1m,4.4254536628723145,,,2.04239559173584,persistent_session,,100,2_hop_gpu,2.2167913913726807,2025-11-17T16:56:23.272439,4.2591869831085205
0.05103994607925415,0.0268332839012146,,,duckdb,1m,5.266632318496704,,,2.420666217803955,persistent_session,,100,3_hop_gpu,2.68332839012146,2025-11-17T16:56:28.539074,5.103994607925415
0.07818193912506104,0.05642500400543213,,,duckdb,1m,7.994798421859741,,,2.1756935119628906,persistent_session,,100,k_hop_gpu,5.642500400543213,2025-11-17T16:56:36.533899,7.8181939125061035
0.0529741621017456,0.03246939182281494,,,duckdb,1m,5.463461637496948,,,2.0504770278930664,persistent_session,,100,shortest_path_gpu,3.246939182281494,2025-11-17T16:56:41.997378,5.2974162101745605
0.0872120189666748,0.02649916648864746,,,duckdb,5m,9.137292623519897,,,6.071285247802734,persistent_session,,100,1_hop_gpu,2.649916648864746,2025-11-17T16:56:51.134715,8.72120189666748
0.1709972405433655,0.11627732276916504,,,duckdb,5m,17.59280037879944,,,5.471991777420044,persistent_session,,100,2_hop_gpu,11.627732276916504,2025-11-17T16:57:08.727542,17.099724054336548
0.19864507436752318,0.14299372911453248,,,duckdb,5m,20.42170524597168,,,5.565134525299072,persistent_session,,100,3_hop_gpu,14.299372911453247,2025-11-17T16:57:29.149263,19.86450743675232
0.392804172039032,0.33404685974121096,,,duckdb,5m,40.13866400718689,,,5.8757312297821045,persistent_session,,100,k_hop_gpu,33.404685974121094,2025-11-17T16:58:09.287942,39.2804172039032
0.3273390793800354,0.26740427732467653,,,duckdb,5m,33.461337089538574,,,5.993480205535889,persistent_session,,100,shortest_path_gpu,26.74042773246765,2025-11-17T16:58:42.749321,32.73390793800354
